repository,pr_number,title,state,merged_at,created_at,closed_at,author,url,additions,deletions,changed_files
virattt/ai-hedge-fund,442,fix: center plus button in component items,closed,2025-09-17T13:41:48Z,2025-09-17T06:22:27Z,2025-09-17T13:41:48Z,jsemldonado,https://github.com/virattt/ai-hedge-fund/pull/442,,,
virattt/ai-hedge-fund,440,Fix NoneType error in valuation agent working capital calculation,closed,2025-09-17T01:02:28Z,2025-09-16T21:56:59Z,2025-09-17T01:02:28Z,kashifrazzaqui,https://github.com/virattt/ai-hedge-fund/pull/440,,,
virattt/ai-hedge-fund,435,Update OpenRouter Support,closed,,2025-09-12T06:14:14Z,2025-09-16T02:06:20Z,Gary-Chau,https://github.com/virattt/ai-hedge-fund/pull/435,,,
virattt/ai-hedge-fund,367,Add support for Azure OpenAI,closed,2025-08-31T13:28:03Z,2025-06-18T08:44:20Z,2025-08-31T13:28:03Z,neaorin,https://github.com/virattt/ai-hedge-fund/pull/367,,,
virattt/ai-hedge-fund,427,"Revert ""Dynamic position sizing""",closed,,2025-08-22T08:41:38Z,2025-08-22T13:05:02Z,ddd88888,https://github.com/virattt/ai-hedge-fund/pull/427,,,
virattt/ai-hedge-fund,414,feature: support gigachat llm,closed,2025-08-11T13:26:56Z,2025-08-05T14:46:22Z,2025-08-11T13:26:56Z,Rai220,https://github.com/virattt/ai-hedge-fund/pull/414,,,
virattt/ai-hedge-fund,417,Cathie wood,closed,,2025-08-10T00:39:14Z,2025-08-10T02:05:20Z,Lukie88,https://github.com/virattt/ai-hedge-fund/pull/417,,,
virattt/ai-hedge-fund,415,I've added Chinese documentation and an example script by creating tw…,closed,,2025-08-07T23:18:17Z,2025-08-07T23:18:40Z,vicenteliu,https://github.com/virattt/ai-hedge-fund/pull/415,,,
virattt/ai-hedge-fund,413,update from origin source,closed,,2025-08-01T08:30:50Z,2025-08-01T08:40:08Z,itiwant,https://github.com/virattt/ai-hedge-fund/pull/413,,,
virattt/ai-hedge-fund,403,Add Helm chart for Kubernetes deployment,closed,,2025-07-29T04:17:23Z,2025-07-30T20:38:44Z,aksrustagi,https://github.com/virattt/ai-hedge-fund/pull/403,,,
virattt/ai-hedge-fund,407,refactor: Add Validation for Trade Price,closed,2025-07-30T13:45:25Z,2025-07-30T13:41:35Z,2025-07-30T13:45:25Z,ChiTownTimmy23,https://github.com/virattt/ai-hedge-fund/pull/407,,,
virattt/ai-hedge-fund,406,P2y9cn codex/update readme with execution instructions,closed,,2025-07-30T08:29:03Z,2025-07-30T11:14:45Z,chuckyLeeVIII,https://github.com/virattt/ai-hedge-fund/pull/406,,,
virattt/ai-hedge-fund,402,P2y9cn codex/update readme with execution instructions,closed,,2025-07-24T19:54:07Z,2025-07-29T03:11:39Z,chuckyLeeVIII,https://github.com/virattt/ai-hedge-fund/pull/402,,,
virattt/ai-hedge-fund,327,Update README.md,closed,,2025-05-29T00:51:35Z,2025-07-26T17:53:09Z,tiger2014,https://github.com/virattt/ai-hedge-fund/pull/327,,,
virattt/ai-hedge-fund,398,Rsdi3n codex/create blockchain timeline documentation and 3d visualizatio,closed,,2025-07-19T19:22:30Z,2025-07-19T20:43:40Z,chuckyLeeVIII,https://github.com/virattt/ai-hedge-fund/pull/398,,,
virattt/ai-hedge-fund,389,Refactor portfolio manager and LangGraph usage,closed,2025-07-12T18:34:02Z,2025-07-12T18:33:42Z,2025-07-12T18:34:02Z,virattt,https://github.com/virattt/ai-hedge-fund/pull/389,,,
virattt/ai-hedge-fund,334,Perplexity API + R1-1776 model,closed,,2025-06-01T10:43:52Z,2025-07-10T16:47:14Z,alexthillen,https://github.com/virattt/ai-hedge-fund/pull/334,,,
virattt/ai-hedge-fund,382,merge,closed,,2025-06-30T14:28:45Z,2025-06-30T14:52:48Z,ice5631024721,https://github.com/virattt/ai-hedge-fund/pull/382,,,
virattt/ai-hedge-fund,380,Switch default model from GPT-4o to GPT-4.1,closed,2025-06-29T14:36:59Z,2025-06-29T13:59:49Z,2025-06-29T14:36:59Z,axelrothing,https://github.com/virattt/ai-hedge-fund/pull/380,,,
virattt/ai-hedge-fund,373,Feature/jim rogers agent,closed,,2025-06-22T00:47:58Z,2025-06-22T00:52:20Z,arman-tech,https://github.com/virattt/ai-hedge-fund/pull/373,,,
virattt/ai-hedge-fund,371,Feature/azure gemini deepseek integration,closed,,2025-06-19T05:05:06Z,2025-06-19T05:05:12Z,sjdthree,https://github.com/virattt/ai-hedge-fund/pull/371,,,
virattt/ai-hedge-fund,370,add perplexity api,closed,,2025-06-19T04:40:40Z,2025-06-19T04:40:48Z,sjdthree,https://github.com/virattt/ai-hedge-fund/pull/370,,,
virattt/ai-hedge-fund,369,Update warren_buffett.py,closed,,2025-06-19T04:36:33Z,2025-06-19T04:37:20Z,sjdthree,https://github.com/virattt/ai-hedge-fund/pull/369,,,
virattt/ai-hedge-fund,359,handle rate limiting when using pay as you go option with Financial Datasets,closed,,2025-06-15T14:25:15Z,2025-06-17T02:30:47Z,weirdapps,https://github.com/virattt/ai-hedge-fund/pull/359,,,
virattt/ai-hedge-fund,360,feat: configurable API rate limiting and fix complex number bugs,closed,,2025-06-16T00:35:58Z,2025-06-17T02:30:40Z,arman-tech,https://github.com/virattt/ai-hedge-fund/pull/360,,,
virattt/ai-hedge-fund,358,Feat/frontend cash margin inputs,closed,,2025-06-15T11:08:42Z,2025-06-15T11:09:08Z,armand0e,https://github.com/virattt/ai-hedge-fund/pull/358,,,
virattt/ai-hedge-fund,351,docs: add links to other language versions of README,closed,,2025-06-12T14:29:58Z,2025-06-12T15:51:41Z,dowithless,https://github.com/virattt/ai-hedge-fund/pull/351,,,
virattt/ai-hedge-fund,344,Add portfolio data handling and enhance UI navigation,closed,,2025-06-09T07:12:48Z,2025-06-09T07:13:07Z,LouisXO,https://github.com/virattt/ai-hedge-fund/pull/344,,,
virattt/ai-hedge-fund,8,Cmc integration 1734008209,closed,,2024-12-12T13:10:17Z,2025-05-20T22:33:32Z,kydlikebtc,https://github.com/virattt/ai-hedge-fund/pull/8,,,
virattt/ai-hedge-fund,342,feature: Add MOEX and SPB Exchange integration,closed,,2025-06-06T16:17:23Z,2025-06-06T16:21:35Z,and2ey,https://github.com/virattt/ai-hedge-fund/pull/342,,,
virattt/ai-hedge-fund,329,Add Agent for Predictive Analysis Based on Rakesh Jhunjhunwala's Investment Mindset,closed,2025-05-30T23:22:38Z,2025-05-30T09:29:45Z,2025-05-30T23:22:38Z,ak4631,https://github.com/virattt/ai-hedge-fund/pull/329,,,
virattt/ai-hedge-fund,328,do it,closed,,2025-05-30T06:05:22Z,2025-05-30T06:10:02Z,chuckyLeeVIII,https://github.com/virattt/ai-hedge-fund/pull/328,,,
virattt/ai-hedge-fund,324,simple-ui support,closed,,2025-05-28T09:01:38Z,2025-05-28T10:45:40Z,aipartx,https://github.com/virattt/ai-hedge-fund/pull/324,,,
virattt/ai-hedge-fund,310,Updated Dockerfile to fix security vulnerability [dockerfile.security.missing-user.missing-user],closed,,2025-05-23T08:35:45Z,2025-05-24T15:39:00Z,anupamme,https://github.com/virattt/ai-hedge-fund/pull/310,,,
virattt/ai-hedge-fund,314,Updated Dockerfile to fix security vulnerability [dockerfile.security.missing-user.missing-user],closed,,2025-05-24T15:43:05Z,2025-05-26T02:20:57Z,anupamme,https://github.com/virattt/ai-hedge-fund/pull/314,,,
virattt/ai-hedge-fund,315,I've completed the UI design for the AI-driven hedge fund platform.,closed,,2025-05-24T17:40:22Z,2025-05-24T17:42:27Z,TheG1024,https://github.com/virattt/ai-hedge-fund/pull/315,,,
virattt/ai-hedge-fund,311,Fix ModuleNotFoundError in Dockerfile,closed,2025-05-24T15:25:32Z,2025-05-23T13:00:22Z,2025-05-24T15:25:32Z,architjn,https://github.com/virattt/ai-hedge-fund/pull/311,,,
virattt/ai-hedge-fund,309,Update README.md,closed,,2025-05-23T06:15:27Z,2025-05-23T10:45:24Z,Kaydeewrld,https://github.com/virattt/ai-hedge-fund/pull/309,,,
virattt/ai-hedge-fund,301,Added command line arguments to choose analysts,closed,2025-05-22T10:35:17Z,2025-05-22T08:28:50Z,2025-05-22T10:35:17Z,Romamo,https://github.com/virattt/ai-hedge-fund/pull/301,,,
virattt/ai-hedge-fund,275,Handle `OPENAI_API_BASE` environment variable,closed,2025-05-22T10:34:45Z,2025-05-18T16:06:59Z,2025-05-22T10:34:45Z,quantumsheep,https://github.com/virattt/ai-hedge-fund/pull/275,,,
virattt/ai-hedge-fund,293,feat: add gemini-2.5-flash model to the list of available models,closed,2025-05-22T10:24:39Z,2025-05-21T08:00:44Z,2025-05-22T10:24:39Z,GNURub,https://github.com/virattt/ai-hedge-fund/pull/293,,,
virattt/ai-hedge-fund,290,Fix/log llm errors,closed,,2025-05-21T00:18:10Z,2025-05-21T00:22:55Z,CernyMW,https://github.com/virattt/ai-hedge-fund/pull/290,,,
virattt/ai-hedge-fund,282,Fix: Precision bug in confidence score,closed,2025-05-20T22:33:56Z,2025-05-19T18:01:45Z,2025-05-20T22:33:56Z,bhavna3,https://github.com/virattt/ai-hedge-fund/pull/282,,,
virattt/ai-hedge-fund,151,"Add except to run_hedge_fund, throw ValueError when messages are not set",closed,,2025-03-07T21:12:50Z,2025-05-20T22:33:37Z,brownrw8,https://github.com/virattt/ai-hedge-fund/pull/151,,,
virattt/ai-hedge-fund,128,Fix: Raise exception when .env is left unchanged after copying .env.example,closed,,2025-03-06T03:22:00Z,2025-05-20T22:33:37Z,shinchri,https://github.com/virattt/ai-hedge-fund/pull/128,,,
virattt/ai-hedge-fund,122,Feat: Migrate to UV,closed,,2025-03-04T19:32:51Z,2025-05-20T22:33:36Z,dylan-gluck,https://github.com/virattt/ai-hedge-fund/pull/122,,,
virattt/ai-hedge-fund,108,adding deepseek support,closed,,2025-02-18T14:13:10Z,2025-05-20T22:33:36Z,Nikolaikl,https://github.com/virattt/ai-hedge-fund/pull/108,,,
virattt/ai-hedge-fund,104,Add langgraph.json configuration file,closed,,2025-02-17T10:49:51Z,2025-05-20T22:33:36Z,The-CodeINN,https://github.com/virattt/ai-hedge-fund/pull/104,,,
virattt/ai-hedge-fund,96,"feat: #67 add CLI arguments for analysts, model, and provider selection",closed,,2025-02-14T00:04:09Z,2025-05-20T22:33:35Z,pixari,https://github.com/virattt/ai-hedge-fund/pull/96,,,
virattt/ai-hedge-fund,101,Feat: Implement LLM-Driven Dynamic Position Sizing,closed,,2025-02-16T05:43:46Z,2025-05-20T22:33:35Z,KhalidAlMuhammed,https://github.com/virattt/ai-hedge-fund/pull/101,,,
virattt/ai-hedge-fund,88,validate tickers first,closed,,2025-02-08T18:31:47Z,2025-05-20T22:33:34Z,netors,https://github.com/virattt/ai-hedge-fund/pull/88,,,
virattt/ai-hedge-fund,63,chore: Add models for output and improve typing,closed,,2025-01-12T12:44:28Z,2025-05-20T22:33:34Z,marc-at-brightnight,https://github.com/virattt/ai-hedge-fund/pull/63,,,
virattt/ai-hedge-fund,93,Add MISTRALAI,closed,,2025-02-11T00:23:31Z,2025-05-20T22:33:34Z,efeecllk,https://github.com/virattt/ai-hedge-fund/pull/93,,,
virattt/ai-hedge-fund,52,Extend Support for OpenAI-Compatible Services,closed,,2025-01-08T17:15:04Z,2025-05-20T22:33:33Z,m4oc,https://github.com/virattt/ai-hedge-fund/pull/52,,,
virattt/ai-hedge-fund,42,Refactor FinancialDatasetAPI integration and the memory cache,closed,,2025-01-01T03:40:09Z,2025-05-20T22:33:33Z,anhquan075,https://github.com/virattt/ai-hedge-fund/pull/42,,,
virattt/ai-hedge-fund,10,feat: add stop-loss and take-profit functionality,closed,,2024-12-21T23:54:37Z,2025-05-20T22:33:32Z,adiadd,https://github.com/virattt/ai-hedge-fund/pull/10,,,
virattt/ai-hedge-fund,25,Added gradio interface,closed,,2024-12-26T09:30:49Z,2025-05-20T22:33:32Z,buntynitin,https://github.com/virattt/ai-hedge-fund/pull/25,,,
virattt/ai-hedge-fund,289,I've made a correction to how the `total_portfolio_value` is calculated.,closed,,2025-05-20T19:02:59Z,2025-05-20T22:32:47Z,DmitriyPolukhin,https://github.com/virattt/ai-hedge-fund/pull/289,,,
virattt/ai-hedge-fund,267,deepseek integration,closed,,2025-05-12T04:57:36Z,2025-05-20T22:32:46Z,rishav1305,https://github.com/virattt/ai-hedge-fund/pull/267,,,
virattt/ai-hedge-fund,271,Fix cache to respect end_date in get_financial_metrics (#254),closed,,2025-05-17T16:07:44Z,2025-05-20T22:32:46Z,LohitakshaRohila,https://github.com/virattt/ai-hedge-fund/pull/271,,,
virattt/ai-hedge-fund,244,Add Interactive Streamlit App to AI Hedge Fund,closed,,2025-04-18T15:25:36Z,2025-05-20T22:32:45Z,fuxiaoyi,https://github.com/virattt/ai-hedge-fund/pull/244,,,
virattt/ai-hedge-fund,263,Integrate SiliconFlow platform with DeepSeek and Qwen models,closed,,2025-05-06T10:27:35Z,2025-05-20T22:32:45Z,Eyre921,https://github.com/virattt/ai-hedge-fund/pull/263,,,
virattt/ai-hedge-fund,246,refactor: update model imports and remove unused dependencies,closed,,2025-04-19T09:00:52Z,2025-05-20T22:32:45Z,LaxmiNarayana31,https://github.com/virattt/ai-hedge-fund/pull/246,,,
virattt/ai-hedge-fund,222,Added reasoning open-sourced model capability with Groq for better results.,closed,,2025-04-15T12:47:15Z,2025-05-20T22:32:44Z,jayeshthk,https://github.com/virattt/ai-hedge-fund/pull/222,,,
virattt/ai-hedge-fund,242,feat: add Akash Chat support for LLM model selection,closed,,2025-04-18T10:45:52Z,2025-05-20T22:32:44Z,fenilmodi00,https://github.com/virattt/ai-hedge-fund/pull/242,,,
virattt/ai-hedge-fund,228,Update README.md,closed,,2025-04-16T14:04:42Z,2025-05-20T22:32:44Z,syedtayefali369,https://github.com/virattt/ai-hedge-fund/pull/228,,,
virattt/ai-hedge-fund,213,fix the DCF terminal_value with Gordon Growth Model,closed,,2025-04-09T12:46:53Z,2025-05-20T22:32:43Z,jerry-sjtu,https://github.com/virattt/ai-hedge-fund/pull/213,,,
virattt/ai-hedge-fund,215,Changes:,closed,,2025-04-10T09:19:20Z,2025-05-20T22:32:43Z,nnooshi,https://github.com/virattt/ai-hedge-fund/pull/215,,,
virattt/ai-hedge-fund,206,fix issue #203,closed,,2025-04-02T11:46:13Z,2025-05-20T22:32:43Z,zzzzz1st,https://github.com/virattt/ai-hedge-fund/pull/206,,,
virattt/ai-hedge-fund,200,Update total portfolio value error by breaking the loops,closed,,2025-03-28T19:17:48Z,2025-05-20T22:32:42Z,gurupanguji,https://github.com/virattt/ai-hedge-fund/pull/200,,,
virattt/ai-hedge-fund,199,"feat: pass many tickers, but only dislay the last ticker in progress",closed,,2025-03-28T15:18:12Z,2025-05-20T22:32:42Z,nvbinh,https://github.com/virattt/ai-hedge-fund/pull/199,,,
virattt/ai-hedge-fund,174,Fix for DCF value,closed,,2025-03-16T01:39:11Z,2025-05-20T22:32:41Z,softbread,https://github.com/virattt/ai-hedge-fund/pull/174,,,
virattt/ai-hedge-fund,196,fix: Remove redundant initialization of create_workflow,closed,,2025-03-22T23:24:52Z,2025-05-20T22:32:41Z,51bitquant,https://github.com/virattt/ai-hedge-fund/pull/196,,,
virattt/ai-hedge-fund,171,"state.py ""any"" variable rename",closed,,2025-03-15T04:06:50Z,2025-05-20T22:32:41Z,Aktanbekov,https://github.com/virattt/ai-hedge-fund/pull/171,,,
virattt/ai-hedge-fund,163,fix: Fix KeyError in Warren Buffett agent's intrinsic value analysis by issue #157,closed,,2025-03-11T03:24:40Z,2025-05-20T22:32:40Z,zky001,https://github.com/virattt/ai-hedge-fund/pull/163,,,
virattt/ai-hedge-fund,167,feature: local (ollama) and openrouter model support,closed,,2025-03-13T12:45:54Z,2025-05-20T22:32:40Z,JustinGuese,https://github.com/virattt/ai-hedge-fund/pull/167,,,
virattt/ai-hedge-fund,169,Add Interactive Streamlit App to AI Hedge Fund,closed,,2025-03-14T10:31:41Z,2025-05-20T22:32:40Z,fuxiaoyi,https://github.com/virattt/ai-hedge-fund/pull/169,,,
virattt/ai-hedge-fund,156,Updated class.MD,closed,,2025-03-09T05:47:39Z,2025-05-20T22:32:38Z,Simmonly,https://github.com/virattt/ai-hedge-fund/pull/156,,,
virattt/ai-hedge-fund,162,Refactored commited files to follow pylint standards,closed,,2025-03-10T18:55:17Z,2025-05-20T22:32:39Z,th0mas-w,https://github.com/virattt/ai-hedge-fund/pull/162,,,
virattt/ai-hedge-fund,158,Add Azure Open AI support,closed,,2025-03-09T23:09:07Z,2025-05-20T22:32:39Z,RamananVr,https://github.com/virattt/ai-hedge-fund/pull/158,,,
virattt/ai-hedge-fund,284,creating a test file ,closed,,2025-05-19T23:24:36Z,2025-05-19T23:26:22Z,cameronzheng,https://github.com/virattt/ai-hedge-fund/pull/284,,,
virattt/ai-hedge-fund,281,Fix confidence badge display rounding,closed,2025-05-19T22:08:37Z,2025-05-19T17:57:56Z,2025-05-19T22:08:37Z,swappysh,https://github.com/virattt/ai-hedge-fund/pull/281,,,
virattt/ai-hedge-fund,274,Add custom model input,closed,2025-05-18T17:34:13Z,2025-05-18T16:02:15Z,2025-05-18T17:34:13Z,quantumsheep,https://github.com/virattt/ai-hedge-fund/pull/274,,,
virattt/ai-hedge-fund,273,Add PYTHONPATH environment variable to all services in docker-compose,closed,2025-05-18T17:02:22Z,2025-05-18T12:25:34Z,2025-05-18T17:02:22Z,AmolDerickSoans,https://github.com/virattt/ai-hedge-fund/pull/273,,,
virattt/ai-hedge-fund,57,Add LangsSmith API key,closed,,2025-01-11T09:22:39Z,2025-01-17T16:28:02Z,seungwonme,https://github.com/virattt/ai-hedge-fund/pull/57,,,
virattt/ai-hedge-fund,270,SFA-1 link github jira,closed,,2025-05-16T16:17:55Z,2025-05-16T16:20:49Z,rollend,https://github.com/virattt/ai-hedge-fund/pull/270,,,
virattt/ai-hedge-fund,269,added support for openrouter api,closed,,2025-05-15T21:39:22Z,2025-05-15T23:47:47Z,w3llr00t3d,https://github.com/virattt/ai-hedge-fund/pull/269,,,
zai-org/ChatGLM-6B,1407,Update README_en.md,closed,,2023-10-08T15:52:57Z,2025-08-21T01:03:21Z,eltociear,https://github.com/zai-org/ChatGLM-6B/pull/1407,,,
zai-org/ChatGLM-6B,163,将webui对话以聊天框的样式显示,closed,,2023-03-20T01:29:35Z,2024-06-28T12:07:46Z,l15y,https://github.com/zai-org/ChatGLM-6B/pull/163,,,
zai-org/ChatGLM-6B,1485,GLM-4更新,closed,2024-06-27T04:05:25Z,2024-06-27T03:38:08Z,2024-06-27T04:05:25Z,zRzRzRzRzRzRzR,https://github.com/zai-org/ChatGLM-6B/pull/1485,,,
zai-org/ChatGLM-6B,117,streamlit based web_demo,closed,2023-03-17T12:58:52Z,2023-03-17T02:34:36Z,2023-03-17T12:58:52Z,AdamBear,https://github.com/zai-org/ChatGLM-6B/pull/117,,,
zai-org/ChatGLM-6B,1261,Create chatglm_stream_api.py,closed,,2023-06-20T06:03:17Z,2024-01-16T10:01:24Z,ZeyuTeng96,https://github.com/zai-org/ChatGLM-6B/pull/1261,,,
zai-org/ChatGLM-6B,1252,add ChatGLM-based LocalAGI,closed,,2023-06-18T08:44:56Z,2023-09-28T13:06:56Z,yzfly,https://github.com/zai-org/ChatGLM-6B/pull/1252,,,
zai-org/ChatGLM-6B,1165,Update README about ChatGLM-MNN.,closed,,2023-06-01T11:33:04Z,2023-09-28T08:34:16Z,wangzhaode,https://github.com/zai-org/ChatGLM-6B/pull/1165,,,
zai-org/ChatGLM-6B,1018,API server支持更好的并发,closed,,2023-05-14T15:38:59Z,2023-05-15T14:37:16Z,is,https://github.com/zai-org/ChatGLM-6B/pull/1018,,,
zai-org/ChatGLM-6B,759,增加命令行demo和flask api对流式响应的支持作为补充,closed,,2023-04-22T12:55:20Z,2023-07-07T10:29:00Z,PorYoung,https://github.com/zai-org/ChatGLM-6B/pull/759,,,
zai-org/ChatGLM-6B,899, [Document] 更新Mac部署说明,closed,2023-05-03T11:44:17Z,2023-05-03T07:16:31Z,2023-05-03T11:44:17Z,yfyang86,https://github.com/zai-org/ChatGLM-6B/pull/899,,,
zai-org/ChatGLM-6B,1095,增加 InferLLM 的支持,closed,2023-05-28T03:57:42Z,2023-05-23T12:12:00Z,2023-05-28T03:57:42Z,chenqy4933,https://github.com/zai-org/ChatGLM-6B/pull/1095,,,
zai-org/ChatGLM-6B,1108,修改ChatSQL项目Github链接,closed,2023-05-28T03:57:00Z,2023-05-24T14:14:17Z,2023-05-28T03:57:00Z,yysirs,https://github.com/zai-org/ChatGLM-6B/pull/1108,,,
zai-org/ChatGLM-6B,957,Update requirements.txt,closed,,2023-05-08T05:00:07Z,2023-05-18T07:11:22Z,sanzhishuyuan,https://github.com/zai-org/ChatGLM-6B/pull/957,,,
zai-org/ChatGLM-6B,1041,Fix typo: removing duplicate imports of AutoTokenizer in Trarnsformer.,closed,2023-05-18T07:10:54Z,2023-05-17T07:13:15Z,2023-05-18T07:10:54Z,guoqiangqi,https://github.com/zai-org/ChatGLM-6B/pull/1041,,,
zai-org/ChatGLM-6B,1015,Update README.md,closed,2023-05-14T07:54:22Z,2023-05-14T02:41:50Z,2023-05-14T07:54:22Z,YIZXIY,https://github.com/zai-org/ChatGLM-6B/pull/1015,,,
